year,species,port,county,lob_zone,weight_type,weight,value,trip_n,harv_n
2016,Elver,Scarborough,Cumberland,G,Live Pounds,33.79,50064.5,25,15
2016,Elver,Surry,Hancock,B,Live Pounds,163.59,229082.29,341,110
2016,Elver,Tenants Harbor,Knox,D,Live Pounds,29.2,40095.38,18,6
2016,Elver,Thomaston,Knox,D,Live Pounds,12.29,19127.5,6,5
2016,Elver,Union,Knox,UK,Live Pounds,18.89,23777,4,4
2016,Elver,Waldoboro,Lincoln,D,Live Pounds,761.91,1093923.06,507,84
2016,Elver,Warren,Knox,D,Live Pounds,537.75,817839.52,197,50
2016,Elver,Yarmouth,Cumberland,F,Live Pounds,120.2,164178.9,134,20
2016,Flounder Atlantic Witch (Gray Sole),Other Maine,Not-Specified,UK,Live Pounds,65152.8,183115.49,314,22
2016,Haddock,Eliot,York,G,Live Pounds,8699.91,18191.35,88,5
2016,Haddock,Other Maine,Not-Specified,UK,Live Pounds,314564.47,526503.95,476,34
2016,Hake Silver (Whiting),Other Maine,Not-Specified,UK,Live Pounds,45956,43521.51,207,16
2016,Hake White,Other Maine,Not-Specified,UK,Live Pounds,432518.5,766991.05,485,24
2016,Halibut Atlantic,Bass Harbor,Hancock,B,Live Pounds,581.64,3020.95,6,5
2016,Halibut Atlantic,Corea,Hancock,A,Live Pounds,2971.5,16477.3,43,12
2016,Halibut Atlantic,Cutler,Washington,A,Live Pounds,3240.81,17887.775,40,11
2016,Halibut Atlantic,Deer Isle,Hancock,C,Live Pounds,2748.2,17918.875,30,12
2016,Halibut Atlantic,Machiasport,Washington,A,Live Pounds,13422.46,75909.65,86,27
2016,Halibut Atlantic,Milbridge,Washington,A,Live Pounds,4821.27,25017.9,68,21
2016,Halibut Atlantic,Other Maine,Not-Specified,UK,Live Pounds,66254.78,392844.825,696,171
2016,Halibut Atlantic,Southwest Harbor,Hancock,B,Live Pounds,2971.27,15523.3,46,22
2016,Halibut Atlantic,Steuben,Washington,A,Live Pounds,2249.98,11879.75,30,11
2016,Halibut Atlantic,Stonington,Hancock,C,Live Pounds,7976.55,50088.189,80,26
2016,Halibut Atlantic,Tenants Harbor,Knox,D,Live Pounds,1178.37,7645.7,14,6
2016,Halibut Atlantic,Vinalhaven,Knox,C,Live Pounds,307.26,2736,9,4
2016,Herring Atlantic,Other Maine,Not-Specified,UK,Live Pounds,2351800,550584,32,5
2016,Herring Atlantic,Portland,Cumberland,F,Live Pounds,37711516,10204951.71,578,22
2016,Herring Atlantic,Prospect Harbor,Hancock,A,Live Pounds,2021200,537397,54,5
2016,Herring Atlantic,Rockland,Knox,D,Live Pounds,30404008,6853214.28,294,14
2016,Herring Atlantic,South Portland,Cumberland,F,Live Pounds,573200,116000,13,3
2016,Herring Atlantic,Stonington,Hancock,C,Live Pounds,5363400,1213394,85,4
2016,Lobster American,Addison,Washington,A,Live Pounds,2021082.6,8030745.43,4801,84
2016,Lobster American,Bailey Island,Cumberland,F,Live Pounds,1613914.55,6702919.439,5034,67
2016,Lobster American,Bar Harbor,Hancock,B,Live Pounds,1270383.2,5819351.183,1981,62
2016,Lobster American,Bass Harbor,Hancock,B,Live Pounds,2778755.4,12503038.29,5664,107
2016,Lobster American,Beals,Washington,A,Live Pounds,6425549.05,22204032.98,14887,256
2016,Lobster American,Biddeford Pool,York,G,Live Pounds,173826.86,792955.769,822,15
2016,Lobster American,Blue Hill,Hancock,C,Live Pounds,1567498.91,6459190.438,3393,66
2016,Lobster American,Boothbay Harbor,Lincoln,E,Live Pounds,1836109.08,7818656.632,5732,116
2016,Lobster American,Bremen,Lincoln,D,Live Pounds,844937,3253922.65,3477,56
2016,Lobster American,Bristol,Lincoln,D,Live Pounds,20975,98549.85,92,7
2016,Lobster American,Brooksville,Hancock,C,Live Pounds,4393.76,20417.533,30,6
2016,Lobster American,Bucks Harbor,Washington,A,Live Pounds,666204,2344805.925,1708,33
2016,Lobster American,Cape Elizabeth,Cumberland,F,Live Pounds,41589.5,208915.19,528,18
2016,Lobster American,Cape Porpoise,York,G,Live Pounds,947943.39,4239243.285,3609,44
2016,Lobster American,Chebeague Island,Cumberland,F,Live Pounds,1040989,4416142.752,2654,67
2016,Lobster American,Corea,Hancock,A,Live Pounds,2487082,9155462.5,4389,45
2016,Lobster American,Cundys Harbor,Cumberland,F,Live Pounds,2695698.1,11013034.95,7377,115
2016,Lobster American,Cushing,Knox,D,Live Pounds,2300661.5,10505190.95,4692,79
2016,Lobster American,Cutler,Washington,A,Live Pounds,1592028.9,5605764.94,2838,60
2016,Lobster American,Deer Isle,Hancock,C,Live Pounds,1390773.6,6060778.5,2013,36
2016,Lobster American,Falmouth,Cumberland,F,Live Pounds,85771.1,405596.98,214,5
2016,Lobster American,Five Islands,Sagadahoc,E,Live Pounds,385315.65,1681699.428,1629,57
2016,Lobster American,Freeport,Cumberland,F,Live Pounds,337627.26,1538046.73,580,12
2016,Lobster American,Frenchboro,Hancock,B,Live Pounds,179905.5,816797.37,465,6
2016,Lobster American,Friendship,Knox,D,Live Pounds,4874498.8,21143510.94,9973,152
2016,Lobster American,Georgetown,Sagadahoc,E,Live Pounds,514663.5,2117133.02,1426,24
2016,Lobster American,Gouldsboro,Hancock,A,Live Pounds,326903,1049054.55,734,16
2016,Lobster American,Gouldsboro,Hancock,B,Live Pounds,413543.4,1364965.445,864,18
2016,Lobster American,Hancock,Hancock,B,Live Pounds,533579.9,2343757.08,1291,31
2016,Lobster American,Harpswell,Cumberland,F,Live Pounds,2720646.59,11593961.95,6432,113
2016,Lobster American,Harrington,Washington,A,Live Pounds,1299148.4,5832460.49,2148,43
2016,Lobster American,Islesboro,Waldo,D,Live Pounds,194456.75,821583.41,335,5
2016,Lobster American,Jonesport,Washington,A,Live Pounds,3347362.2,11198489.53,9163,189
2016,Lobster American,Kennebunk,York,G,Live Pounds,39410.1,179487.25,78,3
2016,Lobster American,Kennebunkport,York,G,Live Pounds,261470.53,1160382.125,1130,22
2016,Lobster American,Kittery,York,G,Live Pounds,1582358.4,6983335.63,6367,66
2016,Lobster American,Lamoine,Hancock,B,Live Pounds,175135,777272.352,519,14
2016,Lobster American,Machiasport,Washington,A,Live Pounds,1510569.2,5745038.365,3321,54
2016,Lobster American,Milbridge,Washington,A,Live Pounds,3032824.5,11769166.18,6087,88
2016,Lobster American,Monhegan,Lincoln,D,Live Pounds,17221.23,94184.665,18,3
2016,Lobster American,Mount Desert,Hancock,B,Live Pounds,16771.8,74131.84,46,4
2016,Lobster American,New Harbor,Lincoln,E,Live Pounds,1251290.08,5080711.921,3781,57
2016,Lobster American,North Haven,Knox,C,Live Pounds,402831,1689206.12,789,17
2016,Lobster American,Northeast Harbor,Hancock,B,Live Pounds,1154298.6,5409651.645,1673,47
2016,Lobster American,Ogunquit,York,G,Live Pounds,444822.91,1970188.884,935,16
2016,Lobster American,Other Hancock,Hancock,B,Live Pounds,751306.52,3186679.262,1440,54
2016,Lobster American,Other Hancock,Hancock,UK,Live Pounds,175602.46,773821.749,360,12
2016,Lobster American,Other Maine,Not-Specified,UK,Live Pounds,10372005.08,44785371.66,23682,479
2016,Lobster American,Owls Head,Knox,D,Live Pounds,3313040.94,14130064.08,6330,91
2016,Lobster American,Pemaquid,Lincoln,E,Live Pounds,313966,1328078.14,1525,25
2016,Lobster American,Phippsburg,Sagadahoc,E,Live Pounds,6487.5,28261.64,69,4
2016,Lobster American,Pine Point,Cumberland,G,Live Pounds,3879.02,18638.78,23,4
2016,Lobster American,Port Clyde,Knox,D,Live Pounds,1800862,7259398.98,4360,81
2016,Lobster American,Portland,Cumberland,F,Live Pounds,4117094.27,18261498.74,11417,224
2016,Lobster American,Prospect Harbor,Hancock,A,Live Pounds,1082436,4754391.85,2196,32
2016,Lobster American,Rockland,Knox,D,Live Pounds,3117730.26,13510531.6,5124,163
2016,Lobster American,Rockport,Knox,D,Live Pounds,603362.72,2537322.801,1542,29
2016,Lobster American,Round Pond,Lincoln,D,Live Pounds,365737.95,1463293.408,1838,26
2016,Lobster American,Saco,York,G,Live Pounds,75331.2,336813.375,447,9
2016,Lobster American,Scarborough,Cumberland,G,Live Pounds,451769.9,2087072.685,2429,34
2016,Lobster American,Sorrento,Hancock,B,Live Pounds,785598,3374130.55,1603,38
2016,Lobster American,South Bristol,Lincoln,E,Live Pounds,1579638.4,6357220.671,5127,79
2016,Lobster American,South Thomaston,Knox,D,Live Pounds,1962,5799.3,14,4
2016,Lobster American,Southport,Lincoln,E,Live Pounds,562333,2368034.45,2338,43
2016,Lobster American,Southwest Harbor,Hancock,B,Live Pounds,2465931.14,11221584.31,4992,108
2016,Lobster American,Spruce Head,Knox,D,Live Pounds,4441895,16617391.75,9655,157
2016,Lobster American,St. George,Knox,D,Live Pounds,289435,1327378.7,800,35
2016,Lobster American,Steuben,Washington,A,Live Pounds,1937664.05,7887408.933,3766,67
2016,Lobster American,Stonington,Hancock,C,Live Pounds,18871858.18,70689586.72,32103,402
2016,Lobster American,Sullivan,Hancock,B,Live Pounds,71902.59,313198.495,281,23
2016,Lobster American,Swans Island,Hancock,B,Live Pounds,2727811.1,10826528.55,5882,95
2016,Lobster American,Tenants Harbor,Knox,D,Live Pounds,2658131.7,10773797.56,5732,103
2016,Lobster American,Vinalhaven,Knox,C,Live Pounds,9754402.34,41987489.98,17598,225
2016,Lobster American,Wells,York,G,Live Pounds,53146.38,237206.14,271,9
2016,Lobster American,Winter Harbor,Hancock,B,Live Pounds,2029262.5,7578376.36,3178,41
2016,Lobster American,York,York,G,Live Pounds,886370.29,4063705.628,1834,26
2016,Mackerel Atlantic,Other Maine,Not-Specified,UK,Live Pounds,24926,3193,10,4
2016,Mackerel Atlantic,Portland,Cumberland,F,Live Pounds,348011.7,91109.25,14,4
2016,Menhaden Atlantic,Portland,Cumberland,F,Live Pounds,3531700,919835,44,4
2016,Monkfish,Portland,Cumberland,F,Live Pounds,511399.7,429469.71,528,24
2016,Mussel Blue Sea,Jonesport,Washington,A,Live Pounds,6608958.73,445422.3,331,6
2016,Mussel Blue Sea,Other Maine,Not-Specified,UK,Live Pounds,3616865.43,1976984.35,1096,15
2016,Oyster Eastern / American,Brooksville,Hancock,C,Live Pounds,72979.22,162623.05,179,3
2016,Oyster Eastern / American,Brunswick,Cumberland,F,Live Pounds,4599.19,9404.51,26,7
2016,Oyster Eastern / American,Damariscotta,Lincoln,E,Live Pounds,843024.91,2062356.89,260,8
2016,Oyster Eastern / American,Freeport,Cumberland,F,Live Pounds,1782.51,3448.26,17,8
2016,Oyster Eastern / American,Harpswell,Cumberland,F,Live Pounds,30936.65,71589.39,177,32
2016,Oyster Eastern / American,Newcastle,Lincoln,E,Live Pounds,97298.62,268297.61,166,7
2016,Oyster Eastern / American,Other Maine,Not-Specified,UK,Live Pounds,950196.38,2211235.88,1100,45
2016,Oyster Eastern / American,Portland,Cumberland,F,Live Pounds,35038.86,106361.56,187,15
2016,Oyster European Flat,Harpswell,Cumberland,F,Live Pounds,3441.45,8422,10,6
2016,Oyster European Flat,Other Maine,Not-Specified,UK,Live Pounds,42484.24,109985.5,95,11
2016,Periwinkle Common,Jonesport,Washington,A,Live Pounds,49640.76,49982.15,302,48
2016,Periwinkle Common,Lubec,Washington,A,Live Pounds,222064.4,222996.1,3282,178
2016,Periwinkle Common,Other Maine,Not-Specified,UK,Live Pounds,460613.83,464893.51,5369,392
2016,Pollock,Eliot,York,G,Live Pounds,33040.07,59731.29,81,5
2016,Pollock,Other Maine,Not-Specified,UK,Live Pounds,1016329.57,1603130.18,459,35
2016,Redfish Acadian Ocean Perch,Other Maine,Not-Specified,UK,Live Pounds,209267,151306.47,328,27
2016,Rockweed,Other Maine,Not-Specified,UK,Live Pounds,17367229,557489.504,1332,34
2016,Sandworms,Addison,Washington,A,Live Pounds,3025.59,21787.2,158,14
2016,Sandworms,Beals,Washington,A,Live Pounds,21464.98,154535.4,909,29
2016,Sandworms,Hancock,Hancock,B,Live Pounds,2883.49,20781,125,18
2016,Sandworms,Jonesport,Washington,A,Live Pounds,30545.93,219949.74,1161,47
2016,Sandworms,Other Maine,Not-Specified,UK,Live Pounds,149886.81,1165604.08,7432,180
2016,Sandworms,Trenton,Hancock,B,Live Pounds,1671.32,12411.6,77,13
2016,Scallop Sea,Beals,Washington,A,Meat Pounds,46616,591281.5,442,59
2016,Scallop Sea,Blue Hill,Hancock,C,Meat Pounds,9837,144735.82,112,10
2016,Scallop Sea,Brooklin,Hancock,C,Meat Pounds,6096,77179.375,58,5
2016,Scallop Sea,Cutler,Washington,A,Meat Pounds,21475,274668.25,178,20
2016,Scallop Sea,Deer Isle,Hancock,C,Meat Pounds,14274,178887.75,157,13
2016,Scallop Sea,Eastport,Washington,A,Meat Pounds,15458,195558.02,162,38
2016,Scallop Sea,Harpswell,Cumberland,F,Meat Pounds,3644,47075.84,47,3
2016,Scallop Sea,Jonesport,Washington,A,Meat Pounds,51605,667983.275,498,72
2016,Scallop Sea,Lubec,Washington,A,Meat Pounds,94101,1187944.525,1102,96
2016,Scallop Sea,Machiasport,Washington,A,Meat Pounds,56854,713873.65,568,42
2016,Scallop Sea,Other Maine,Not-Specified,UK,Meat Pounds,54778.10204,707959.189,592,126
2016,Scallop Sea,Pembroke,Washington,A,Meat Pounds,46459,592452.108,561,88
2016,Scallop Sea,Perry,Washington,A,Meat Pounds,9472,118077.7,109,34
2016,Scallop Sea,Portland,Cumberland,F,Meat Pounds,21213,261143.18,180,19
2016,Scallop Sea,Rockland,Knox,D,Meat Pounds,5525,71554.7,60,7
2016,Scallop Sea,Roque Bluffs,Washington,A,Meat Pounds,6332,79893.65,61,6
2016,Scallop Sea,Southwest Harbor,Hancock,B,Meat Pounds,8944,122222.625,104,14
2016,Scallop Sea,Spruce Head,Knox,D,Meat Pounds,7354,92434.09,77,10
2016,Scallop Sea,Steuben,Washington,A,Meat Pounds,5064,70176.4,46,18
2016,Scallop Sea,Stonington,Hancock,C,Meat Pounds,62496,820373.865,747,42
2016,Scallop Sea,Trescott,Washington,A,Meat Pounds,4051,49682.113,51,8
2016,Sea Urchin,Blue Hill,Hancock,C,Live Pounds,120168,447545.54,184,15
2016,Sea Urchin,Bucks Harbor,Washington,A,Live Pounds,28493,98089.8,51,8
2016,Sea Urchin,Castine,Hancock,D,Live Pounds,38674,124777.99,61,6
2016,Sea Urchin,Cutler,Washington,A,Live Pounds,53400,239243.75,94,17
2016,Sea Urchin,Ellsworth,Hancock,B,Live Pounds,36438,126549.2,65,36
2016,Sea Urchin,Jonesport,Washington,A,Live Pounds,56094,176907.45,113,28
2016,Sea Urchin,Lubec,Washington,A,Live Pounds,714901,2567343.68,1323,108
2016,Sea Urchin,Milbridge,Washington,A,Live Pounds,24807,88615.65,53,8
2016,Sea Urchin,Other Maine,Not-Specified,UK,Live Pounds,485585,1421399.25,800,126
2016,Sea Urchin,Rockland,Knox,D,Live Pounds,58159,151560.71,85,21
2016,Sea Urchin,St. George,Knox,D,Live Pounds,55591,121393.1,98,28
2016,Sea Urchin,Stonington,Hancock,C,Live Pounds,100161,254171.11,155,18
2016,Sea Urchin,Sullivan,Hancock,B,Live Pounds,44942,182721.25,81,19
2016,Sea Urchin,Tenants Harbor,Knox,D,Live Pounds,171627,372472.63,307,30
2016,Sea Urchin,Winter Harbor,Hancock,B,Live Pounds,69273,246543.6,133,18
2016,Shrimp Northern,Other Maine,Not-Specified,UK,Live Pounds,20581,146841.47,45,6
2016,Tuna Atlantic Bluefin,Boothbay Harbor,Lincoln,E,Live Pounds,21795,115963.55,47,11
2016,Tuna Atlantic Bluefin,Friendship,Knox,D,Live Pounds,22385,121161.17,27,6
2016,Tuna Atlantic Bluefin,Kennebunkport,York,G,Live Pounds,20973.75,137399.18,44,13
2016,Tuna Atlantic Bluefin,Kittery,York,G,Live Pounds,16422.5,96448.56,38,15
2016,Tuna Atlantic Bluefin,New Harbor,Lincoln,E,Live Pounds,8946.25,54766.56,19,6
2016,Tuna Atlantic Bluefin,Ogunquit,York,G,Live Pounds,6151.25,34346.6,12,5
2016,Tuna Atlantic Bluefin,Other Maine,Not-Specified,UK,Live Pounds,155414.38,988631.36,330,70
2016,Tuna Atlantic Bluefin,Portland,Cumberland,F,Live Pounds,94455,645651,137,34
2016,Tuna Atlantic Bluefin,Saco,York,G,Live Pounds,51845,318716.13,110,22
2016,Tuna Atlantic Bluefin,York,York,G,Live Pounds,20482.5,142989.76,57,13
2016,Unidentified Catch,Other Maine,Not-Specified,UK,Live Pounds,31454337.88,100103241.8,713,64
2016,Whelk Waved,Other Maine,Not-Specified,UK,Live Pounds,22469,11977.75,276,41
2017,Bloodworms,Bar Harbor,Hancock,B,Live Pounds,486.73,7506.14,12,10
2017,Bloodworms,Boothbay,Lincoln,E,Live Pounds,1138.1,18199.38,111,51
2017,Bloodworms,Deer Isle,Hancock,C,Live Pounds,493.92,7884.52,53,15
2017,Bloodworms,Freeport,Cumberland,F,Live Pounds,702.99,11200,72,34
2017,Bloodworms,Jonesport,Washington,A,Live Pounds,8498.93,136706.24,952,94
2017,Bloodworms,Lamoine,Hancock,B,Live Pounds,1411.91,22369.62,117,18
2017,Bloodworms,Other Hancock,Hancock,UK,Live Pounds,117285.85,1834321.33,10846,319
2017,Bloodworms,Other Maine,Not-Specified,UK,Live Pounds,175615.49,2843566.326,17284,453
2017,Bloodworms,Other Washington,Washington,A,Live Pounds,29750.48,458386.84,3026,109
2017,Bloodworms,Thomaston,Knox,D,Live Pounds,658.12,10348.53,47,30
2017,Bloodworms,Trenton,Hancock,B,Live Pounds,2859.02,46883.7,207,16
2017,Bloodworms,Waldoboro,Lincoln,D,Live Pounds,409.68,6518.84,47,26
2017,Bloodworms,Westport Island,Lincoln,E,Live Pounds,916.66,14478.35,124,37
2017,Bloodworms,Wiscasset,Lincoln,E,Live Pounds,62907.64,1024129.389,6030,213
2017,Clam Northern Quahog / Hard,Bremen,Lincoln,D,Live Pounds,3512.49,4183.52,26,9
2017,Clam Northern Quahog / Hard,Brunswick,Cumberland,F,Live Pounds,349208.29,612480.05,2546,118
2017,Clam Northern Quahog / Hard,Damariscotta,Lincoln,E,Live Pounds,3431.59,4822.67,61,7
2017,Clam Northern Quahog / Hard,Freeport,Cumberland,F,Live Pounds,29961.66,44651.97,298,35
2017,Clam Northern Quahog / Hard,Harpswell,Cumberland,F,Live Pounds,134726.96,222308.36,1223,62
2017,Clam Northern Quahog / Hard,Other Maine,Not-Specified,UK,Live Pounds,324229.66,257073.72,1456,108
2017,Clam Northern Quahog / Hard,Phippsburg,Sagadahoc,E,Live Pounds,2521.23,3213.91,16,3
2017,Clam Northern Quahog / Hard,Surry,Hancock,B,Live Pounds,1191.28,1164.18,19,6
2017,Clam Northern Quahog / Hard,West Bath,Sagadahoc,E,Live Pounds,334724,594224.705,2438,79
2017,Clam Ocean Quahog,Jonesport,Washington,A,Live Pounds,2850532,1202528,0,6
2017,Clam Razor Atlantic,Brunswick,Cumberland,F,Live Pounds,12901.34,47544.7,376,28
2017,Clam Razor Atlantic,Damariscotta,Lincoln,E,Live Pounds,220,831.5,12,5
2017,Clam Razor Atlantic,Harpswell,Cumberland,F,Live Pounds,171,672.75,15,7
2017,Clam Razor Atlantic,Other Maine,Not-Specified,UK,Live Pounds,34100.66,109132.25,400,67
2017,Clam Soft,Addison,Washington,A,Live Pounds,67537.27,118932.46,697,49
2017,Clam Soft,Bar Harbor,Hancock,B,Live Pounds,4651,19555.4,152,4
2017,Clam Soft,Biddeford Pool,York,G,Live Pounds,91976.35,170422.9,566,12
2017,Clam Soft,Blue Hill,Hancock,C,Live Pounds,4578.94,8878.05,62,11
2017,Clam Soft,Boothbay,Lincoln,E,Live Pounds,81714.37,143295.6,1172,41
2017,Clam Soft,Boothbay Harbor,Lincoln,E,Live Pounds,8064.76,16771.2,145,10
2017,Clam Soft,Bremen,Lincoln,D,Live Pounds,166267.9,290390.005,1990,60
2017,Clam Soft,Bristol,Lincoln,D,Live Pounds,3875.56,6070.1,63,7
2017,Clam Soft,Brooklin,Hancock,C,Live Pounds,53164.16,95253.94,547,32
2017,Clam Soft,Brooksville,Hancock,C,Live Pounds,59755.1,101187.51,1059,46
2017,Clam Soft,Brunswick,Cumberland,F,Live Pounds,701851.35,1372602.947,4709,116
2017,Clam Soft,Castine,Hancock,D,Live Pounds,6784.2,11525.35,108,16
2017,Clam Soft,Cushing,Knox,D,Live Pounds,68965.57,119879.4,966,55
2017,Clam Soft,Cutler,Washington,A,Live Pounds,184486.36,306808.94,2475,74
2017,Clam Soft,Damariscotta,Lincoln,E,Live Pounds,57460.41,96937.23,922,36
2017,Clam Soft,Deer Isle,Hancock,C,Live Pounds,478932.82,840299.35,4070,120
2017,Clam Soft,Franklin,Hancock,B,Live Pounds,65754.35,130449.71,609,21
2017,Clam Soft,Freeport,Cumberland,F,Live Pounds,388051.56,744330.88,2747,52
2017,Clam Soft,Georgetown,Sagadahoc,E,Live Pounds,102850.34,196943.8,1092,18
2017,Clam Soft,Gouldsboro,Hancock,A,Live Pounds,43932.01,69036,459,19
2017,Clam Soft,Hancock,Hancock,B,Live Pounds,29708.41,47933.64,314,29
2017,Clam Soft,Harpswell,Cumberland,F,Live Pounds,112894.83,228242.27,1219,53
2017,Clam Soft,Harrington,Washington,A,Live Pounds,119473.37,180855.77,1537,45
2017,Clam Soft,Jonesboro,Washington,A,Live Pounds,71683.22,126379.28,1128,33
2017,Clam Soft,Jonesport,Washington,A,Live Pounds,154021.81,271814.4,1747,75
2017,Clam Soft,Lamoine,Hancock,B,Live Pounds,80973.07,148601.775,1165,50
2017,Clam Soft,Lubec,Washington,A,Live Pounds,326079.19,540373.659,4892,90
2017,Clam Soft,Machias,Washington,A,Live Pounds,12243.84,21507.6,219,9
2017,Clam Soft,Machiasport,Washington,A,Live Pounds,267303.42,471009.83,3404,90
2017,Clam Soft,Milbridge,Washington,A,Live Pounds,53578.79,93313.25,854,43
2017,Clam Soft,Mount Desert,Hancock,B,Live Pounds,4908.46,10644.9,44,5
2017,Clam Soft,Other Maine,Not-Specified,UK,Live Pounds,181753.49,622604.48,1971,183
2017,Clam Soft,Pembroke,Washington,A,Live Pounds,140508.28,228027.88,2412,89
2017,Clam Soft,Perry,Washington,A,Live Pounds,89536.85,140410.69,1516,100
2017,Clam Soft,Phippsburg,Sagadahoc,E,Live Pounds,113178.55,216694.55,1733,38
2017,Clam Soft,Pine Point,Cumberland,G,Live Pounds,20762.99,37799.85,118,14
2017,Clam Soft,Roque Bluffs,Washington,A,Live Pounds,138527.27,250628.54,1884,44
2017,Clam Soft,Scarborough,Cumberland,G,Live Pounds,210788.81,389502.25,1680,46
2017,Clam Soft,Sedgwick,Hancock,C,Live Pounds,9815.98,17301.8,134,22
2017,Clam Soft,Sorrento,Hancock,B,Live Pounds,20781.61,38559.385,215,21
2017,Clam Soft,South Bristol,Lincoln,E,Live Pounds,159947.14,289291.1,1670,41
2017,Clam Soft,South Thomaston,Knox,D,Live Pounds,21438.59,39367.88,225,45
2017,Clam Soft,St. George,Knox,D,Live Pounds,277418.43,474817.8,2887,101
2017,Clam Soft,Steuben,Washington,A,Live Pounds,85640.63,143499,1252,34
2017,Clam Soft,Stonington,Hancock,C,Live Pounds,148896.75,232213.97,1245,60
2017,Clam Soft,Sullivan,Hancock,B,Live Pounds,120437.58,242643.61,955,57
2017,Clam Soft,Surry,Hancock,B,Live Pounds,9133.72,15107.15,164,26
